2026-03-23 10:56:18 | INFO | P3 | === RUN START ===
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 12:51:30 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 12:54:23 | INFO | P3 | === RUN START ===
2026-03-26 12:54:23 | INFO | P3 | project=CINTEL
2026-03-26 12:54:23 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 12:54:23 | INFO | P3 | python=3.14.0
2026-03-26 12:54:23 | INFO | P3 | os=Windows 11
2026-03-26 12:54:23 | INFO | P3 | shell=powershell
2026-03-26 12:54:23 | INFO | P3 | cwd=.
2026-03-26 12:54:23 | INFO | P3 | github_actions=False
2026-03-26 12:54:23 | INFO | P3 | ========================
2026-03-26 12:54:23 | INFO | P3 | START main()
2026-03-26 12:54:23 | INFO | P3 | ========================
2026-03-26 12:54:23 | INFO | P3 | ROOT_DIR = .
2026-03-26 12:54:23 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 12:54:23 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 12:54:23 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 12:54:23 | INFO | P3 | Loaded 30 system metric records
2026-03-26 12:54:23 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 12:54:23 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 12:54:23 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 12:54:23 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 12:54:23 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 12:54:23 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 12:54:23 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 12:54:24 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 12:54:24 | INFO | P3 | Wrote latency vs. requests scatter plot: C:\Repos\cintel-03-signal-design\artifacts\latency_vs_requests.png
2026-03-26 12:54:24 | INFO | P3 | ========================
2026-03-26 12:54:24 | INFO | P3 | Pipeline executed successfully!
2026-03-26 12:54:24 | INFO | P3 | ========================
2026-03-26 12:54:24 | INFO | P3 | END main()
2026-03-26 12:58:22 | INFO | P3 | === RUN START ===
2026-03-26 12:58:22 | INFO | P3 | project=CINTEL
2026-03-26 12:58:22 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 12:58:22 | INFO | P3 | python=3.14.0
2026-03-26 12:58:22 | INFO | P3 | os=Windows 11
2026-03-26 12:58:22 | INFO | P3 | shell=powershell
2026-03-26 12:58:22 | INFO | P3 | cwd=.
2026-03-26 12:58:22 | INFO | P3 | github_actions=False
2026-03-26 12:58:22 | INFO | P3 | ========================
2026-03-26 12:58:22 | INFO | P3 | START main()
2026-03-26 12:58:22 | INFO | P3 | ========================
2026-03-26 12:58:22 | INFO | P3 | ROOT_DIR = .
2026-03-26 12:58:22 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 12:58:22 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 12:58:22 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 12:58:22 | INFO | P3 | Loaded 30 system metric records
2026-03-26 12:58:22 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 12:58:22 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 12:58:22 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 12:58:22 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 12:58:22 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 12:58:22 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 12:58:22 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 12:58:22 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 12:58:23 | INFO | P3 | Wrote latency vs. requests scatter plot: C:\Repos\cintel-03-signal-design\artifacts\latency_vs_requests.png
2026-03-26 12:58:23 | INFO | P3 | ========================
2026-03-26 12:58:23 | INFO | P3 | Pipeline executed successfully!
2026-03-26 12:58:23 | INFO | P3 | ========================
2026-03-26 12:58:23 | INFO | P3 | END main()
2026-03-26 12:59:48 | INFO | P3 | === RUN START ===
2026-03-26 12:59:48 | INFO | P3 | project=CINTEL
2026-03-26 12:59:48 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 12:59:48 | INFO | P3 | python=3.14.0
2026-03-26 12:59:48 | INFO | P3 | os=Windows 11
2026-03-26 12:59:48 | INFO | P3 | shell=powershell
2026-03-26 12:59:48 | INFO | P3 | cwd=.
2026-03-26 12:59:48 | INFO | P3 | github_actions=False
2026-03-26 12:59:48 | INFO | P3 | ========================
2026-03-26 12:59:48 | INFO | P3 | START main()
2026-03-26 12:59:48 | INFO | P3 | ========================
2026-03-26 12:59:48 | INFO | P3 | ROOT_DIR = .
2026-03-26 12:59:48 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 12:59:48 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 12:59:48 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 12:59:48 | INFO | P3 | Loaded 30 system metric records
2026-03-26 12:59:48 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 12:59:48 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 12:59:48 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 12:59:48 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 12:59:48 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 12:59:48 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 12:59:48 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 12:59:49 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 12:59:49 | INFO | P3 | Wrote requests and error rate vs latency scatter plot: C:\Repos\cintel-03-signal-design\artifacts\requests_error_rate_vs_latency.png
2026-03-26 12:59:49 | INFO | P3 | ========================
2026-03-26 12:59:49 | INFO | P3 | Pipeline executed successfully!
2026-03-26 12:59:49 | INFO | P3 | ========================
2026-03-26 12:59:49 | INFO | P3 | END main()
2026-03-26 13:04:16 | INFO | P3 | === RUN START ===
2026-03-26 13:04:16 | INFO | P3 | project=CINTEL
2026-03-26 13:04:16 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 13:04:16 | INFO | P3 | python=3.14.0
2026-03-26 13:04:16 | INFO | P3 | os=Windows 11
2026-03-26 13:04:16 | INFO | P3 | shell=powershell
2026-03-26 13:04:16 | INFO | P3 | cwd=.
2026-03-26 13:04:16 | INFO | P3 | github_actions=False
2026-03-26 13:04:16 | INFO | P3 | ========================
2026-03-26 13:04:16 | INFO | P3 | START main()
2026-03-26 13:04:16 | INFO | P3 | ========================
2026-03-26 13:04:16 | INFO | P3 | ROOT_DIR = .
2026-03-26 13:04:16 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 13:04:16 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 13:04:16 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 13:04:16 | INFO | P3 | Loaded 30 system metric records
2026-03-26 13:04:16 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 13:04:16 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 13:04:16 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 13:04:16 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 13:04:16 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 13:04:16 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 13:04:16 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 13:04:17 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 13:04:17 | INFO | P3 | Wrote requests and error rate vs latency scatter plot: C:\Repos\cintel-03-signal-design\artifacts\requests_error_rate_vs_latency.png
2026-03-26 13:04:17 | INFO | P3 | ========================
2026-03-26 13:04:17 | INFO | P3 | Pipeline executed successfully!
2026-03-26 13:04:17 | INFO | P3 | ========================
2026-03-26 13:04:17 | INFO | P3 | END main()
2026-03-26 13:06:50 | INFO | P3 | === RUN START ===
2026-03-26 13:06:50 | INFO | P3 | project=CINTEL
2026-03-26 13:06:50 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 13:06:50 | INFO | P3 | python=3.14.0
2026-03-26 13:06:50 | INFO | P3 | os=Windows 11
2026-03-26 13:06:50 | INFO | P3 | shell=powershell
2026-03-26 13:06:50 | INFO | P3 | cwd=.
2026-03-26 13:06:50 | INFO | P3 | github_actions=False
2026-03-26 13:06:50 | INFO | P3 | ========================
2026-03-26 13:06:50 | INFO | P3 | START main()
2026-03-26 13:06:50 | INFO | P3 | ========================
2026-03-26 13:06:50 | INFO | P3 | ROOT_DIR = .
2026-03-26 13:06:50 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 13:06:50 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 13:06:50 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 13:06:50 | INFO | P3 | Loaded 30 system metric records
2026-03-26 13:06:50 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 13:06:50 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 13:06:50 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 13:06:50 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 13:06:50 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 13:06:50 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 13:06:50 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 13:06:50 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 13:07:18 | INFO | P3 | === RUN START ===
2026-03-26 13:07:18 | INFO | P3 | project=CINTEL
2026-03-26 13:07:18 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 13:07:18 | INFO | P3 | python=3.14.0
2026-03-26 13:07:18 | INFO | P3 | os=Windows 11
2026-03-26 13:07:18 | INFO | P3 | shell=powershell
2026-03-26 13:07:18 | INFO | P3 | cwd=.
2026-03-26 13:07:18 | INFO | P3 | github_actions=False
2026-03-26 13:07:18 | INFO | P3 | ========================
2026-03-26 13:07:18 | INFO | P3 | START main()
2026-03-26 13:07:18 | INFO | P3 | ========================
2026-03-26 13:07:18 | INFO | P3 | ROOT_DIR = .
2026-03-26 13:07:18 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 13:07:18 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 13:07:18 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 13:07:18 | INFO | P3 | Loaded 30 system metric records
2026-03-26 13:07:18 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 13:07:18 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 13:07:18 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 13:07:18 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 13:07:18 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 13:07:18 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 13:07:18 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 13:07:19 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 13:07:19 | INFO | P3 | Wrote requests and error rate vs latency scatter plot: C:\Repos\cintel-03-signal-design\artifacts\requests_error_rate_vs_latency.png
2026-03-26 13:07:19 | INFO | P3 | ========================
2026-03-26 13:07:19 | INFO | P3 | Pipeline executed successfully!
2026-03-26 13:07:19 | INFO | P3 | ========================
2026-03-26 13:07:19 | INFO | P3 | END main()
2026-03-26 13:09:52 | INFO | P3 | === RUN START ===
2026-03-26 13:09:52 | INFO | P3 | project=CINTEL
2026-03-26 13:09:52 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 13:09:52 | INFO | P3 | python=3.14.0
2026-03-26 13:09:52 | INFO | P3 | os=Windows 11
2026-03-26 13:09:52 | INFO | P3 | shell=powershell
2026-03-26 13:09:52 | INFO | P3 | cwd=.
2026-03-26 13:09:52 | INFO | P3 | github_actions=False
2026-03-26 13:09:52 | INFO | P3 | ========================
2026-03-26 13:09:52 | INFO | P3 | START main()
2026-03-26 13:09:52 | INFO | P3 | ========================
2026-03-26 13:09:52 | INFO | P3 | ROOT_DIR = .
2026-03-26 13:09:52 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 13:09:52 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 13:09:52 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 13:09:52 | INFO | P3 | Loaded 30 system metric records
2026-03-26 13:09:52 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 13:09:52 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 13:09:52 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 13:09:52 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 13:09:52 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 13:09:52 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 13:09:52 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 13:09:52 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 13:09:53 | INFO | P3 | Wrote requests and latency scatter plot: C:\Repos\cintel-03-signal-design\artifacts\requests_latency.png
2026-03-26 13:09:53 | INFO | P3 | ========================
2026-03-26 13:09:53 | INFO | P3 | Pipeline executed successfully!
2026-03-26 13:09:53 | INFO | P3 | ========================
2026-03-26 13:09:53 | INFO | P3 | END main()
2026-03-26 13:13:01 | INFO | P3 | === RUN START ===
2026-03-26 13:13:01 | INFO | P3 | project=CINTEL
2026-03-26 13:13:01 | INFO | P3 | repo_dir=cintel-03-signal-design
2026-03-26 13:13:01 | INFO | P3 | python=3.14.0
2026-03-26 13:13:01 | INFO | P3 | os=Windows 11
2026-03-26 13:13:01 | INFO | P3 | shell=powershell
2026-03-26 13:13:01 | INFO | P3 | cwd=.
2026-03-26 13:13:01 | INFO | P3 | github_actions=False
2026-03-26 13:13:01 | INFO | P3 | ========================
2026-03-26 13:13:01 | INFO | P3 | START main()
2026-03-26 13:13:01 | INFO | P3 | ========================
2026-03-26 13:13:01 | INFO | P3 | ROOT_DIR = .
2026-03-26 13:13:01 | INFO | P3 | DATA_FILE = data\web_service_metrics.csv
2026-03-26 13:13:01 | INFO | P3 | OUTPUT_FILE = artifacts\signals_alex.csv
2026-03-26 13:13:01 | INFO | P3 | ARTIFACTS_DIR = artifacts
2026-03-26 13:13:01 | INFO | P3 | Loaded 30 system metric records
2026-03-26 13:13:01 | INFO | P3 | Designing signals from the raw metrics...
2026-03-26 13:13:01 | INFO | P3 | Created signal columns: error_rate, avg_latency_ms, throughput, error_rate_per_request, latency_percentiles
2026-03-26 13:13:01 | INFO | P3 | Latency percentiles calculated: shape: (30,)
Series: 'latency_percentiles' [f64]
[
	0.0333
	0.1
	0.167
	0.233
	0.3
	…
	0.333
	0.267
	0.2
	0.133
	0.0667
] 
2026-03-26 13:13:01 | INFO | P3 | Number of high latency occurrences: 3
2026-03-26 13:13:01 | INFO | P3 | Enhanced signals table has 30 rows
2026-03-26 13:13:01 | INFO | P3 | Rows with high latency:
shape: (3, 8)
┌──────────┬────────┬──────────────────┬────────────┬────────────────┬────────────┬─────────────────────┬───────────────────┐
│ requests ┆ errors ┆ total_latency_ms ┆ error_rate ┆ avg_latency_ms ┆ throughput ┆ latency_percentiles ┆ high_latency_flag │
│ ---      ┆ ---    ┆ ---              ┆ ---        ┆ ---            ┆ ---        ┆ ---                 ┆ ---               │
│ i64      ┆ i64    ┆ i64              ┆ f64        ┆ f64            ┆ i64        ┆ f64                 ┆ bool              │
╞══════════╪════════╪══════════════════╪════════════╪════════════════╪════════════╪═════════════════════╪═══════════════════╡
│ 260      ┆ 12     ┆ 9800             ┆ 0.0462     ┆ 37.7           ┆ 260        ┆ 0.933               ┆ true              │
│ 270      ┆ 13     ┆ 10500            ┆ 0.0481     ┆ 38.9           ┆ 270        ┆ 1.0                 ┆ true              │
│ 260      ┆ 12     ┆ 9900             ┆ 0.0462     ┆ 38.1           ┆ 260        ┆ 0.967               ┆ true              │
└──────────┴────────┴──────────────────┴────────────┴────────────────┴────────────┴─────────────────────┴───────────────────┘
2026-03-26 13:13:01 | INFO | P3 | Wrote signals file: C:\Repos\cintel-03-signal-design\artifacts\signals_alex.csv
2026-03-26 13:13:01 | INFO | P3 | Wrote latency and request histogram plot: C:\Repos\cintel-03-signal-design\artifacts\latency_histogram.png
2026-03-26 13:13:02 | INFO | P3 | Wrote requests and error rate vs latency scatter plot: C:\Repos\cintel-03-signal-design\artifacts\requests_error_rate_vs_latency.png
2026-03-26 13:13:02 | INFO | P3 | ========================
2026-03-26 13:13:02 | INFO | P3 | Pipeline executed successfully!
2026-03-26 13:13:02 | INFO | P3 | ========================
2026-03-26 13:13:02 | INFO | P3 | END main()
2026-03-26 13:14:19 | INFO | P3 | === RUN START ===
